,0
1359,361823.2411004546
1360,266755.85230683594
1361,35552.79252310278
1362,719884.3453367616
1363,509134.5867883576
1364,678549.0834824545
1365,269595.91145615256
1366,1421243.081093615
1367,271900.86783977976
1368,1300315.2009015484
1369,859503.1838943259
1370,934499.7511721248
1371,417877.0065177217
1372,1099872.6335078613
1373,1230272.9288870096
1374,736159.6773430137
1375,247446.95624092605
1376,374098.0027874892
1377,767074.663353392
1378,499404.4634534576
1379,642254.0940879701
1380,286947.5397088138
1381,569225.8523388822
1382,442209.3935471986
1383,583743.6235715536
1384,287026.6795865588
1385,494453.79645860824
1386,702690.3514782093
1387,50758.890894911485
1388,-172900.00500358286
1389,198380.37862361385
1390,247837.8541884148
1391,146692.7182805104
1392,658819.7572637235
1393,777514.3335848427
1394,2069297.6732741036
1395,591755.4983448788
1396,1357190.8839983488
1397,648927.9002521932
1398,354202.6504595253
1399,-33780.20325629294
1400,631477.5487360056
1401,361026.1325775075
1402,406038.3975624114
1403,317583.22941668076
1404,350355.1135204043
1405,717226.6910693059
1406,157496.71596174128
1407,365243.33749081055
1408,517699.2260219627
1409,533501.0961043392
1410,646186.5153008995
1411,910689.9783683737
1412,1422334.4292146503
1413,550538.7609526772
1414,523019.0953114119
1415,998075.4282215127
1416,265521.6954548102
1417,725113.9997168968
1418,585846.2028103323
1419,1400328.7897099475
1420,1017018.7432530379
1421,775996.2365691318
1422,593176.2832170621
1423,802684.6601735045
1424,283744.48715356283
1425,275852.0260922152
1426,1384112.9334706506
1427,851217.758376836
1428,743084.9036473214
1429,233672.24138228892
1430,520338.38901758485
1431,-114018.38550137001
1432,422513.62271808286
1433,330611.8585182299
1434,278796.62071042805
1435,544203.5970537196
1436,449973.79987611866
1437,1314228.5178943602
1438,264841.81875986164
1439,856423.4898234716
1440,83611.50789761933
1441,459581.7847431933
1442,435079.3427274055
1443,827985.97230401
1444,225309.83728934964
1445,1035924.8751796336
1446,784708.8076157848
1447,412459.3378734207
1448,753598.3724973002
1449,915058.1681389109
1450,324846.4830151609
1451,226378.67972702708
1452,1287987.2005008268
1453,392216.2247093115
1454,465087.07934119774
1455,1098410.4934659088
1456,702584.6788778345
1457,968567.2583144178
1458,563082.2097278862
1459,1544468.8089757585
1460,407958.74432208936
1461,993762.9864987527
1462,371084.98752786044
1463,271108.83875710226
1464,571338.7028338868
1465,98407.69558542257
1466,918847.1967436796
1467,240865.221221379
1468,615177.201721169
1469,-266606.1743072812
1470,537467.9016262948
1471,1065733.45120484
1472,223299.8476734871
1473,515673.32772636716
1474,1186283.4397594207
1475,395941.0545519936
1476,481834.65899646527
1477,1174714.2576612164
1478,206552.6517179202
1479,566371.1930412689
1480,701217.3591116557
1481,796786.7723753343
1482,464051.10354575014
1483,746488.6024263822
1484,1222389.5524156457
1485,936057.0223259631
1486,828053.1733306554
1487,354705.4324871141
1488,488110.4524269466
1489,382450.03463346104
1490,401535.3398696848
1491,389995.30206468794
1492,508378.54912398476
1493,433722.3271175268
1494,788885.3818383092
1495,246376.18628862995
1496,415614.01272492995
1497,305846.9445860799
1498,552723.6033067325
1499,359538.9009642316
1500,862741.5827633283
1501,504009.5732865016
1502,458767.3568473514
1503,225922.63131069916
1504,755824.5637858115
1505,401464.0597425444
1506,246221.4923437212
1507,757766.5301639593
1508,439504.6672678628
1509,415106.17321414384
1510,530536.8075055167
1511,453278.51913751196
1512,278722.36348975624
1513,241296.74537588307
1514,454639.6514333298
1515,789458.6053776363
1516,412233.5952531259
1517,264276.06884841353
1518,834679.1207195817
1519,96489.15603156766
1520,495627.1122843871
1521,601320.50563658
1522,173074.34279542352
1523,136778.21505058446
1524,784099.4859204714
1525,139212.71786684333
1526,880672.9605178077
1527,146357.84760509944
1528,341150.74267793074
1529,112329.11999652669
1530,18401.03510786366
1531,564288.1647801214
1532,372173.2975777718
1533,439013.1745973093
1534,477840.3128352696
1535,370228.762381573
1536,655595.6150858486
1537,1054802.8559903363
1538,678464.8298952467
1539,1412617.1553543312
1540,645744.204843076
1541,404912.46846075973
1542,1177904.2963758144
1543,113651.6188287813
1544,429667.6738789029
1545,684154.1200476026
1546,745523.2842893689
1547,501009.64346073056
1548,833629.3008929322
1549,95549.72441994556
1550,401193.0671731951
1551,86991.17622514197
1552,635761.6201929002
1553,968303.5862607762
1554,509848.95866972825
1555,679766.9246137802
1556,550348.6866525069
1557,598196.9284331232
1558,835227.0975847467
1559,185719.74720061733
1560,584146.6507831567
1561,900754.1534300848
1562,330265.50476243417
1563,480877.8155858724
1564,496162.5713345511
1565,252112.37983067345
1566,472017.14722975926
1567,1226919.8878279384
1568,714862.1963770257
1569,630336.4503822452
1570,696590.2592749413
1571,474978.2369006622
1572,419784.85867053387
1573,405476.2888254514
1574,193076.16050621052
1575,941699.4434682216
1576,841953.6238131117
1577,166807.60064583016
1578,558303.188221108
1579,307192.57264107093
1580,106196.75781212357
1581,913412.4928035458
1582,196422.57629882416
1583,729243.3456314235
1584,1546947.18373512
1585,181098.57706502324
1586,772663.5193075376
1587,743757.7947941883
1588,184381.4003608321
1589,1012707.0814719676
1590,673954.6607074939
1591,285391.2981717937
1592,470474.19596384605
1593,770204.175716022
1594,543617.9727603331
1595,307388.53254838113
1596,590896.2156519063
1597,47381.41176560277
1598,705659.6882053644
1599,524703.2270712395
1600,129907.25836820941
1601,512570.12825167563
1602,686616.5136191917
1603,1487503.964584147
1604,930169.3084567076
1605,821527.3245893792
1606,717190.4542085363
1607,909418.3711430853
1608,843151.1983370999
1609,630048.1577467724
1610,463950.8953088765
1611,187603.22755467857
1612,474129.6112209471
1613,877699.0642424616
1614,319132.4106877687
1615,299375.82457685657
1616,278071.6225284001
1617,1294260.0579162063
1618,1410725.304043299
1619,1030495.0913300371
1620,808045.3789750546
1621,970219.0947429739
1622,570622.2924442317
1623,1491518.4085350707
1624,563224.1107639866
1625,1395402.8152650292
1626,717112.0286545794
1627,309477.5412711073
1628,331639.48751813115
1629,851690.9878447157
1630,993910.8898706493
1631,1109215.8188790297
1632,234294.02958223672
1633,470284.13102159265
1634,496497.6184389753
1635,197526.5414045885
1636,701536.6324786053
1637,663902.4912352535
1638,922495.8531158905
1639,372926.56614703883
1640,1769319.3060343657
1641,108256.63605547394
1642,331121.75523025915
1643,302606.6663250774
1644,883692.4902166947
1645,221145.13108396495
1646,322941.5306361917
1647,1471943.6097304681
1648,344792.5689447018
1649,533999.3123379052
1650,871103.2180232637
1651,499339.11077013845
1652,264247.37923788297
1653,345487.0719902216
1654,676305.2350710274
1655,625443.6406417225
1656,982080.3984990712
1657,397555.61650928564
1658,332609.1242571919
1659,546137.9848424816
1660,1087305.9914465742
1661,185133.51814249612
1662,477118.8037770743
1663,480418.8286117328
1664,1040390.0644623128
1665,376425.9173930286
1666,1039725.0325697531
1667,-268054.550941157
1668,502607.2509901369
1669,884329.0602316334
1670,121817.9666577563
1671,245751.4971213133
1672,478185.9615741669
1673,1104.8485171174398
1674,377526.1743638989
1675,262497.49276372825
1676,664917.1147528494
1677,425407.23466404155
1678,483487.2159922689
1679,644619.6550666102
1680,936037.9930223202
1681,300927.07675081305
1682,1133494.3463508948
1683,370076.1015802646
1684,1218463.6425794926
1685,212301.48774432647
1686,37749.670154256455
1687,1205834.905555477
1688,682265.4280675238
1689,277559.11752700317
1690,936165.6295837845
1691,1513862.3066360066
1692,352867.56631377875
1693,391788.631157661
1694,231920.73471481365
1695,1046262.8653184747
1696,924727.9257666256
1697,581446.1742549484
1698,749093.5261538444
1699,478412.6809821072
1700,574756.8689351742
1701,95583.3453513303
1702,247684.3715090275
1703,417585.90337288927
1704,322667.19940608996
1705,481570.3645174982
1706,371867.81771791086
1707,197034.0607787221
1708,765584.3317486612
1709,650624.5044939087
1710,1413279.6925813607
1711,549036.6083746313
1712,350247.08856186515
1713,233961.82754195726
1714,223115.22053252824
1715,132345.8807914987
1716,99665.26501432329
1717,207527.02227121813
1718,798147.2134182033
1719,700013.9012622653
1720,355995.24276322254
1721,503807.0072740163
1722,671613.502040602
1723,880685.7349126838
1724,1303839.3335624062
1725,261143.17972080578
1726,705938.1646945238
1727,132059.86661030032
1728,541539.5519419236
1729,736620.2939710405
1730,694759.6636264594
1731,270119.45521519135
1732,274689.3273549183
1733,2593825.926104221
1734,185661.68863297545
1735,44202.86034826026
1736,150504.0555004315
1737,144361.55034266564
1738,272020.6340416438
1739,376234.548024222
1740,460298.00896860904
1741,561569.1770564349
1742,782025.1977225096
1743,379093.00610809075
1744,595381.4245528902
1745,573614.9990330723
1746,751949.6981986379
1747,734675.0441000396
1748,199077.46253345307
1749,-138167.18009736302
1750,407993.537686271
1751,198947.84745798598
1752,498949.5389698639
1753,574797.9481027676
1754,474475.27238169906
1755,219013.10024365026
1756,129215.16070283315
1757,822486.3383362057
1758,565716.5907823081
1759,1018391.9109606199
1760,910402.1819449024
1761,988803.9784245199
1762,762917.4477756908
1763,395683.8716696524
1764,470935.0905436573
1765,234668.5500509176
1766,633423.3365029092
1767,263712.31792473956
1768,1419184.9480563258
1769,384366.5586665992
1770,404007.4268830515
1771,498083.02160245285
1772,251746.92471876997
1773,318916.0492487204
1774,438113.50820774224
1775,-163937.7655786541
1776,516324.730974679
1777,424947.7634418141
1778,1885376.4431828675
1779,722264.0000731752
1780,30802.077469029464
1781,872190.2070620117
1782,881227.5223033513
1783,376708.6867003294
1784,331117.8090258688
1785,848264.7158743223
1786,524268.6061997841
1787,630976.8502540801
1788,473472.45274818316
1789,836788.5697451272
1790,1459159.1994697135
1791,316883.2771513454
1792,750641.006920081
1793,540133.8410751086
1794,682853.4382278561
1795,496614.5451177809
1796,2069177.908905664
1797,375295.0810629942
1798,558729.6580722388
1799,795867.2820590324
1800,-97171.20100682453
1801,249068.49542564334
1802,267413.55015031254
1803,589032.150986222
1804,148782.23519630666
1805,131846.54154682107
1806,559231.0595597044
1807,543986.0980689808
1808,648686.6294295918
1809,767192.4775617103
1810,45693.84142479906
1811,303857.2525945039
1812,346211.06413340673
1813,437157.5254261239
1814,401629.28843695857
1815,1594387.9690446556
1816,462173.68878716603
1817,402450.47415759775
1818,133025.3280771841
1819,372180.9899625601
1820,329427.89480868913
1821,514561.63398034265
1822,726332.7775995694
1823,1013044.3487785169
1824,92424.75280238985
1825,287268.3077311624
1826,247612.86537765845
1827,348253.6466437675
1828,604134.8017129106
1829,158423.97335024318
1830,1600953.7833807282
1831,499110.8117869765
1832,557384.1658182092
1833,291843.5258514071
1834,334954.2424729088
1835,205013.13512411655
1836,669356.488623973
1837,774877.9400735932
1838,615586.8810475213
1839,420509.66483605816
1840,834851.2967623331
1841,1203243.21804011
1842,218348.2725372354
1843,650079.3567591212
1844,403057.7816066252
1845,493225.72414386226
1846,703351.8339203105
1847,178781.42098750803
1848,645337.0439681214
1849,531584.0899115653
1850,67048.79212922946
1851,336108.42891313846
1852,1339981.673226235
1853,754465.438992331
1854,568890.6134862028
1855,210330.56192918797
1856,695268.1670267746
1857,554448.2138140769
1858,563982.8634653938
1859,-16919.50496453012
1860,304438.54380422866
1861,436514.9386689691
1862,591764.741623188
1863,697463.1380205048
1864,1087293.4775282647
1865,12105.199364511791
1866,296106.6932780844
1867,535878.4286508127
1868,958659.3334603972
1869,908187.5624649279
1870,455200.30015940114
1871,735123.115100753
1872,221888.1245787067
1873,536129.2265027593
1874,684217.8635857851
1875,837634.7338207123
1876,458071.40989223705
1877,555881.5331189916
1878,3210.963244389335
1879,623705.0417144453
1880,518981.54346468276
1881,270187.7818016657
1882,-74317.1455639149
1883,699216.4072131229
1884,850269.1464742172
1885,1398785.653177835
1886,1424761.637955953
1887,204200.13974482898
1888,259505.65915897733
1889,647634.0016199269
1890,670698.0490269675
1891,250165.36900177872
1892,128349.15296454413
1893,509781.7408421531
1894,231553.43123992975
1895,571387.0219424245
1896,244217.38260882522
1897,770468.7973104686
1898,235434.6872286892
1899,157045.08545771212
1900,571229.8638543879
1901,341707.09251203167
1902,585192.0450409629
1903,312837.7915622679
1904,195707.03410814703
1905,894576.3728569414
1906,874272.8368201378
1907,175611.05585896736
1908,1128748.2178055001
1909,293402.028236456
1910,244933.24844666925
1911,575595.8872302023
1912,758658.3455843455
1913,43985.61543222226
1914,826133.7768555953
1915,452116.22090515576
1916,849706.8019713549
1917,519817.30063639
1918,552107.8685282129
1919,161652.2542614942
1920,764710.9305789436
1921,192269.9925460713
1922,616709.4310121955
1923,498522.5243752699
1924,345964.83935548377
1925,413556.4638516812
1926,353273.4682827748
1927,515931.9892720571
1928,496117.0604707694
1929,692302.8565742752
1930,471609.6147942634
1931,734287.6707582587
1932,276201.6354925929
1933,238643.08578525734
1934,300805.3565399139
1935,1491624.0422817697
1936,750221.9562505584
1937,392897.59554142493
1938,846803.070872873
1939,578639.6229157167
1940,308581.35523341736
1941,448967.6468063721
1942,224442.74114444788
1943,-42193.5808007461
1944,654554.9634577547
1945,977002.7799810997
1946,873985.8479379154
1947,208287.1767551832
1948,468217.5556200044
1949,222156.9075290339
1950,721074.7854556974
1951,1439083.8223615452
1952,1162720.6330975448
1953,1746274.2498566788
1954,180549.73508918984
1955,-61187.64944053095
1956,657749.3512002401
1957,799181.2006631687
1958,567436.3521129347
1959,960081.7794076138
1960,812314.3622014781
1961,499468.66841157293
1962,594055.7412038543
1963,426622.1286343286
1964,1975441.9683758472
1965,553467.2264025684
1966,375866.40278301854
1967,502268.8451354039
1968,211002.9759609662
1969,284003.69137466984
1970,427716.3850512302
1971,1124822.1413409007
1972,264622.5793661397
1973,1119650.0027997377
1974,983932.3635413909
1975,1320946.2654771414
1976,79738.0907146486
1977,846092.7081831578
1978,763969.9782341776
1979,667313.2956097045
1980,783421.329979038
1981,652840.3961742698
1982,371646.7019008512
1983,1166126.0671186843
1984,667094.2056542903
1985,639672.0460459295
1986,1311732.121876128
1987,540769.1036170068
1988,174717.23912069417
1989,482130.75592370203
1990,250482.5955818168
1991,650108.8545838674
1992,808320.2749759514
1993,662100.1002953503
1994,407768.26180639316
1995,368770.3329847723
1996,593072.5494249113
1997,661859.7858974471
1998,181653.64282081113
1999,175757.96033846942
2000,557266.1001945137
2001,464259.5970453989
2002,387041.6028196963
2003,1037144.9436071542
2004,417137.13980427606
2005,550434.0555820968
2006,183182.4325246027
2007,79001.6891212439
2008,245821.32132755953
2009,226450.74942452658
2010,747552.9150955039
2011,213662.2567135183
2012,493586.4946952667
2013,264807.3296812863
2014,863969.091643449
2015,484738.98613329965
2016,-39604.249283564015
2017,276856.3757344054
2018,782973.5032540659
2019,240614.60121148283
2020,279292.9210798895
2021,543575.0545942455
2022,758429.7829927593
2023,503767.74180301616
2024,948230.1228577994
2025,519795.917723762
2026,1134861.2267442024
2027,462331.82664825034
2028,463447.2563079861
2029,452825.6943433306
2030,1687235.2558095339
2031,51804.83519998466
2032,767461.6485370775
2033,641657.0186443063
2034,63523.84295745584
2035,1415605.9970093574
2036,1472197.9069957086
2037,1034042.8503131393
2038,564461.0273071765
2039,344089.30990719656
2040,609943.9500594535
2041,309253.46661082737
2042,622173.3147639524
2043,746408.4771989731
2044,231453.81638469716
2045,596800.9552751307
2046,1038171.3534019402
2047,487142.737540536
2048,714130.4372848346
2049,231327.85179623176
2050,693086.9173915584
2051,622669.7950269855
2052,247974.07223663945
2053,679579.1039717542
2054,1266839.1052509951
2055,901782.1661456405
2056,-29965.5641780961
2057,96424.57699646999
2058,1177476.1965410556
2059,1174075.5524379667
2060,589361.3773229272
2061,1026363.9062143945
2062,465499.38267187553
2063,652509.6664612428
2064,647640.6233172037
2065,293299.5111387746
2066,705667.7462489969
2067,717287.7902201761
2068,299830.4283630471
2069,432529.61613582296
2070,836621.061315813
2071,653489.0693690696
2072,859351.6196918137
2073,600333.7695615961
2074,236396.75104280433
2075,1703406.3825401613
2076,492957.6734722303
2077,461804.34370421246
2078,651175.4967313509
2079,458361.52888776537
2080,282843.04638642713
2081,474223.4434390693
2082,836695.0126730242
2083,607906.7757440871
2084,444725.96354904806
2085,717579.5634730462
2086,172319.5996617758
2087,742048.2202454827
2088,-49340.107533504546
2089,339874.45484615956
2090,390336.31437690125
2091,592874.7220434695
2092,415673.2120545022
2093,404692.4039386803
2094,842408.8463108292
2095,423307.6564353864
2096,-70141.60644151675
2097,-80581.67506945247
2098,103410.87102405302
2099,860916.4586100645
2100,626322.4144924869
2101,624873.4063297927
2102,-91628.43912362805
2103,879229.5187045321
2104,1632285.195257797
2105,417759.2030977217
2106,1209381.4547194345
2107,689747.3045548357
2108,371546.7504081229
2109,106300.53584505891
2110,712038.8086090372
2111,941042.574509279
2112,84981.88791259931
2113,447800.4120488084
2114,712381.9050565319
2115,438692.47896233643
2116,551882.1374163221
2117,481992.1388030797
2118,220974.23902736622
2119,570301.1013038196
2120,233530.9276809859
2121,-34018.17164806844
2122,229240.82895787893
2123,707532.2529789456
2124,712998.953771702
2125,44736.3633250015
2126,963294.9184667956
2127,355344.8794628952
2128,950863.6126330002
2129,156381.80698034493
2130,788378.7172755445
2131,499997.21826898295
2132,1086153.271558235
2133,933303.5502556391
2134,434415.480191662
2135,-50925.367644683894
2136,824917.255102442
2137,549897.4268825828
2138,563634.7173148945
2139,622372.6347925875
2140,718070.9797658826
2141,129217.82873320807
2142,-131578.93376039437
2143,1033919.1767708465
2144,533845.0249547851
2145,138418.07553986117
2146,218109.93362680532
2147,233254.24429901142
2148,704368.0600642161
2149,380652.29278989707
2150,519696.16200177977
2151,498762.9735133593
2152,473737.12656215264
2153,321039.03037749464
2154,639666.2463520666
2155,17722.369977909373
2156,-78406.64191592319
2157,367277.9040640211
2158,518425.20191374456
2159,17167.67526992169
2160,527067.5873240102
2161,451079.3810686674
2162,372074.4965795012
2163,578590.3176612798
2164,587199.3598139156
2165,985243.2243596547
2166,797632.2305269573
2167,222958.9846066899
2168,486657.95380470145
2169,519352.2152738238
2170,599316.137954541
2171,604384.8354200018
2172,556007.3839470193
2173,530381.165040188
2174,639075.726087644
2175,556534.7293881024
2176,1129637.1440717368
2177,938509.3372140675
2178,319290.81492202624
2179,1019033.4225880137
2180,74748.17288183141
2181,419468.2236244503
2182,533459.6566234612
2183,692123.9717182748
2184,733163.2598727241
2185,78039.5922205078
2186,408067.1345425267
2187,278025.68644160015
2188,482547.3936420891
2189,896344.7736263504
2190,223779.35899316578
2191,277381.3406199908
2192,1501711.2129131807
2193,164125.23725071008
2194,783307.8576579539
2195,70236.08534492803
2196,148530.97739679716
2197,905900.3945394572
2198,401301.19929553184
2199,684282.0687162724
2200,283342.81676259247
2201,1154103.8822626704
2202,466729.9452631322
2203,350767.7529063724
2204,720491.1473265927
2205,266360.2391006999
2206,423359.5028808102
2207,-10835.86192739138
2208,94072.66748491838
2209,1031257.0592601491
2210,235579.95091474638
2211,425421.15654140164
2212,-46578.54311673198
2213,33202.378384176525
2214,411775.5258061971
2215,1267933.7695901701
2216,578269.8190293035
2217,237622.40349815268
2218,211372.46676059882
2219,792697.8203838171
2220,595218.1645175612
2221,906636.7007223539
2222,560434.4129768116
2223,324845.77183745627
2224,507030.6054795168
2225,593145.9857619862
2226,287036.8378900157
2227,323905.3826897318
2228,1011206.746818391
2229,574444.7444923144
2230,670574.1974469736
2231,-125804.19221066339
2232,393074.10161766456
2233,542475.1444080012
2234,499769.1567270431
2235,465831.0472446255
2236,411230.77129796974
2237,428750.13199021353
2238,143591.42498701613
2239,257687.8468124229
2240,271306.9270852063
2241,468094.1884837905
2242,597987.6726471692
2243,476899.13868716394
2244,755898.7129804726
2245,483015.7589991508
2246,966295.1317000488
2247,944903.7083941399
2248,494591.08373857697
2249,364857.7092926587
2250,615585.5467970028
2251,374772.3903626569
2252,240391.4014856458
2253,632251.1633795936
2254,383794.1379536247
2255,485404.7822310383
2256,122176.0702661426
2257,341490.0580928385
2258,70686.01793918741
2259,640286.5640742674
2260,209065.81798265013
2261,378004.32613018644
2262,950029.6000550723
2263,1004674.0142797473
2264,497896.5065929373
2265,274550.57184802537
2266,520152.81568372005
2267,339956.0179986475
2268,712099.1038358635
2269,329308.7276927468
2270,634068.6066039562
2271,433142.3991182479
2272,418047.1970098611
2273,431009.7254280811
2274,135800.67790420604
2275,999398.206166355
2276,616062.9642248878
2277,778703.214375288
2278,1096218.699559703
2279,916475.5689921885
2280,604119.7827324693
2281,196777.24705320277
2282,508970.38303238386
2283,1509406.0202593668
2284,296444.02907219285
2285,449203.79247662646
2286,449807.5079736236
2287,850731.2619129947
2288,704641.7974384286
2289,253672.44659044658
2290,787978.5111057515
2291,185226.75909402687
2292,1477430.2969487598
2293,555758.9870744769
2294,424927.01906248135
2295,689360.1253812023
2296,651344.4083105533
2297,761392.0720793766
2298,123065.76100246649
2299,232083.81500013027
2300,360317.47988591145
2301,761671.8597251623
2302,1824315.7022922933
2303,1269403.4904755522
2304,582623.7578330416
2305,162038.2286310157
2306,121369.45416665799
2307,325550.1711010949
2308,339035.9158963596
2309,637540.2923032965
2310,269163.56517213024
2311,177164.775523655
2312,411127.87738921866
2313,548014.9163936059
2314,593003.646003521
2315,1366150.2389771244
2316,264805.95309807727
2317,464656.57298663526
2318,1178158.171204065
2319,594045.2017911277
2320,547805.0917280318
2321,430072.9904429936
2322,232348.28634757205
2323,575990.9014001221
2324,544996.6759473714
2325,173462.46141243062
2326,91826.34078935889
2327,284259.4506668037
2328,117099.67832296039
2329,260789.5697647801
2330,358128.4465160612
2331,1238966.099706051
2332,283953.3905247418
2333,305967.5513590898
2334,295341.23679451423
2335,442970.5768314466
2336,1271733.6943153725
2337,463532.08951152104
2338,315374.87591261277
2339,306259.0744429759
2340,854995.8603612244
2341,1193879.6182233263
2342,355711.19974187145
2343,1385257.783952585
2344,450800.3824969394
2345,1083306.6548601217
2346,391343.9108408579
2347,513906.8851117047
2348,779238.5933459927
2349,906481.6749522659
2350,747146.5599473034
2351,220906.49603122124
2352,912578.0855372403
2353,439787.0363291786
2354,266904.32577111694
2355,659400.7731283219
2356,562995.655474621
2357,567786.5126441428
2358,306963.6981075215
2359,248444.62093212135
2360,156372.95262697578
2361,540069.9264648313
2362,221487.71023646242
2363,513463.3123304866
2364,344070.5697799531
2365,101150.65548424143
2366,720321.6592315976
2367,881144.7324787859
2368,63939.515685151855
2369,642600.628512789
2370,389722.5060310627
2371,245534.54539128143
2372,429856.50093276624
2373,421197.01462298003
2374,254484.5271083332
2375,742496.6781141948
2376,26959.138948103617
2377,312110.47379638685
2378,307196.529109861
2379,1090974.0310702971
2380,190736.49499605066
2381,868108.6670298673
2382,400327.87407010724
2383,445547.40383542946
2384,1021890.461394627
2385,666316.4430636253
2386,597106.7153870446
2387,874448.6357807348
2388,273902.1194265719
2389,562356.006657119
2390,265021.4744962118
2391,379652.6675201331
2392,86433.1146626717
2393,248964.9859016369
2394,416066.24524179846
2395,229489.2691776863
2396,813410.9004449523
2397,-39929.64009475874
2398,613713.8623991343
2399,523131.91674090293
2400,228082.20651626156
2401,626367.6466403514
2402,549170.4592992101
2403,-79211.74352767982
2404,638865.7070409945
2405,1237740.8471679753
2406,622626.7661079977
2407,412951.17896176665
2408,1345403.8215443431
2409,851451.7164656067
2410,179540.64881311392
2411,359813.95178158
2412,738644.5796056857
2413,1071977.2944185962
2414,36117.63281255466
2415,497993.58004493057
2416,456182.65048388776
2417,1022670.6148608819
2418,465813.93424048356
2419,247921.77575815213
2420,244458.06620634167
2421,536985.8636312919
2422,489359.278713636
2423,1123631.0570488242
2424,437162.42898985045
2425,1744694.3873029547
2426,274612.7420928073
2427,303041.122192046
2428,141217.52973281476
2429,396911.9846035029
2430,468130.94965989236
2431,919825.2604691238
2432,511166.1340446541
2433,-35839.00823916218
2434,476585.72061456635
2435,356156.5067790062
2436,962240.7395624829
2437,498664.5960659919
2438,1016403.8169345037
2439,536850.9328831444
2440,272794.9246822553
2441,470077.8292989341
2442,1040338.2077487103
2443,337017.0559932332
2444,897457.7510958823
2445,1100152.1563221011
2446,395394.4129736909
2447,443850.50264249195
2448,-175297.6439738145
2449,569500.3779821451
2450,58847.18293606868
2451,378006.5600500412
2452,570861.4758579241
2453,470061.3112797068
2454,878254.9377808779
2455,815716.6839719572
2456,239122.13539747545
2457,472465.5837829802
2458,70597.2292951229
2459,517803.417497852
2460,478856.3382805326
2461,568159.8962105494
2462,532713.4107045459
2463,465335.00570054166
2464,562402.0156722319
2465,755170.2651967233
2466,561572.45510604
2467,168773.05862482666
2468,1256563.3638226208
2469,427005.51081946015
2470,626773.5638816444
2471,266862.0862613273
2472,361374.19990805525
2473,703744.0930794097
2474,111372.74417314213
2475,829501.4204101843
2476,192763.14450176345
2477,424437.45166833536
2478,67862.84921003552
2479,649404.5170931463
2480,531551.7587507117
2481,724328.8398149641
2482,519301.18654464337
2483,358699.14090738166
2484,820364.8038244412
2485,926405.2607830189
2486,140322.11367294868
2487,1067537.2589209662
2488,673292.5601998856
2489,422746.9345649013
2490,611025.5547032864
2491,1008287.4863442447
2492,1197883.319678409
2493,-79112.48250330446
2494,310145.3930939018
2495,358218.67622366396
2496,653874.5426626775
2497,401210.6520813833
2498,425069.45925527264
2499,732215.7136326227
2500,667361.9882733857
2501,411760.7211064234
2502,149748.92333015788
2503,202869.00921694085
2504,542268.8585256543
2505,232979.57149146026
2506,1090721.5611499762
2507,355062.1172049445
2508,125975.42263825878
2509,900155.3893648615
2510,958039.9304704029
2511,643779.2735337081
2512,832197.1610668063
2513,495102.0228145631
2514,207395.84002201527
2515,511494.8360477084
2516,714609.554926754
2517,401513.1766339404
2518,423522.15407249273
2519,576888.9567271267
2520,419997.5596530185
2521,474353.2471059719
2522,557080.4837606873
2523,950828.4276026346
2524,1166154.2402200657
2525,429634.41576857807
2526,717999.3834784875
2527,963035.721097109
2528,850533.4924417982
2529,415879.88595496456
2530,290912.1203312923
2531,948510.5253146869
2532,288751.13547147316
2533,482996.36142918956
2534,700263.6838029922
2535,520291.77897654555
2536,380928.0172635482
2537,40516.816274859244
2538,805969.3865046666
2539,519732.86249931983
2540,126953.16196631349
2541,679679.8029827438
2542,964888.9613984918
2543,314188.58504069294
2544,453516.91480724304
2545,828606.2337141059
2546,302744.52038363577
2547,239206.82045124972
2548,347738.00466293574
2549,449118.07498144975
2550,395487.047984474
2551,333330.2411497312
2552,678861.2440742977
2553,862954.963821924
2554,436763.66423757025
2555,475142.21983764577
2556,572470.5762370692
2557,513399.74367843766
2558,213803.47994217672
2559,650405.4398504625
2560,61562.454384672455
2561,379393.96939121454
2562,1138611.5864267112
2563,423265.3042340231
2564,314619.5584430841
2565,927609.3597449063
2566,1119339.9107360556
2567,933446.6409047012
2568,305201.44094595965
2569,1143821.310905734
2570,434126.43907141767
2571,183850.0456796899
2572,428187.4319353148
2573,595460.4877228528
2574,199021.47115908272
2575,-47013.590388367564
2576,725885.7374357746
2577,992667.1776162685
2578,1718148.8352109147
2579,666406.7239751216
2580,101879.97326403513
2581,667381.1615535945
2582,274408.3529323549
2583,245376.1253447294
2584,293436.05649435695
2585,161113.25405693246
2586,530409.5029351152
2587,591317.9257190704
2588,1020587.5229733764
2589,415773.68721069326
2590,513483.52403486765
2591,460143.7045377563
2592,168963.7215262793
2593,1392409.698594329
2594,800157.4385697566
2595,891662.2852737558
2596,577392.6957566069
2597,268030.9294217762
2598,403343.2823037077
2599,507074.89340662316
2600,538619.7291434468
2601,595719.856175564
2602,-24781.078073682555
2603,1030689.5549935863
2604,534813.4430235896
2605,716818.6180148589
2606,370846.1627343963
2607,349916.80824979895
2608,218806.26105571317
2609,1117631.9519094005
2610,958422.1710420264
2611,771268.0518532136
2612,183640.40826813888
2613,184020.11411072547
2614,254118.47968050733
2615,1067477.1112863272
2616,683280.6830288236
2617,368374.4492950585
2618,429406.4482187533
2619,384247.87048662733
2620,947429.5839945684
2621,398434.18910426064
2622,383655.4647888616
